id,timestamp,sensor_id,temperature,humidity
211604,2025-10-25 17:34:47,DHT11_02,22.0,51.0
211606,2025-10-25 17:34:50,DHT11_02,22.0,63.0
211608,2025-10-25 17:34:54,DHT11_02,22.0,58.0
211610,2025-10-25 17:34:57,DHT11_02,22.0,63.0
211612,2025-10-25 17:35:01,DHT11_02,22.0,17.0
211614,2025-10-25 17:35:04,DHT11_02,22.0,11.0
211616,2025-10-25 17:35:08,DHT11_02,22.0,41.0
211619,2025-10-25 17:35:14,DHT11_02,22.0,11.0
211621,2025-10-25 17:35:18,DHT11_02,22.0,53.0
211623,2025-10-25 17:35:21,DHT11_02,22.0,56.0
211625,2025-10-25 17:35:25,DHT11_02,22.0,65.0
211627,2025-10-25 17:35:28,DHT11_02,22.0,64.0
211629,2025-10-25 17:35:32,DHT11_02,22.0,65.0
211631,2025-10-25 17:35:35,DHT11_02,22.0,65.0
211633,2025-10-25 17:35:39,DHT11_02,22.0,65.0
211635,2025-10-25 17:35:42,DHT11_02,22.0,62.0
211637,2025-10-25 17:35:46,DHT11_02,22.0,60.0
211639,2025-10-25 17:35:49,DHT11_02,22.0,65.0
211641,2025-10-25 17:36:00,DHT11_02,22.0,58.0
211643,2025-10-25 17:36:03,DHT11_02,22.0,56.0
211645,2025-10-25 17:36:07,DHT11_02,22.0,46.0
211647,2025-10-25 17:36:10,DHT11_02,22.0,11.0
211649,2025-10-25 17:36:14,DHT11_02,22.0,65.0
211651,2025-10-25 17:36:17,DHT11_02,22.0,62.0
211653,2025-10-25 17:36:21,DHT11_02,22.0,51.0
211655,2025-10-25 17:36:24,DHT11_02,22.0,19.0
211657,2025-10-25 17:36:28,DHT11_02,22.0,37.0
211659,2025-10-25 17:36:32,DHT11_02,22.0,42.0
211661,2025-10-25 17:36:35,DHT11_02,22.0,43.0
211663,2025-10-25 17:36:39,DHT11_02,22.0,44.0
211665,2025-10-25 17:36:42,DHT11_02,22.0,46.0
211667,2025-10-25 17:36:46,DHT11_02,22.0,46.0
211669,2025-10-25 17:36:49,DHT11_02,22.0,47.0
211671,2025-10-25 17:36:53,DHT11_02,22.0,49.0
211673,2025-10-25 17:36:56,DHT11_02,22.0,56.0
211675,2025-10-25 17:37:00,DHT11_02,22.0,48.0
211677,2025-10-25 17:37:03,DHT11_02,22.0,45.0
211679,2025-10-25 17:37:07,DHT11_02,22.0,55.0
211681,2025-10-25 17:37:10,DHT11_02,22.0,50.0
211683,2025-10-25 17:37:14,DHT11_02,22.0,47.0
211685,2025-10-25 17:37:17,DHT11_02,22.0,50.0
211687,2025-10-25 17:37:21,DHT11_02,22.0,63.0
211689,2025-10-25 17:37:24,DHT11_02,22.0,58.0
211691,2025-10-25 17:37:28,DHT11_02,22.0,48.0
211693,2025-10-25 17:37:32,DHT11_02,22.0,16.0
211695,2025-10-25 17:37:35,DHT11_02,22.0,65.0
211697,2025-10-25 17:37:39,DHT11_02,22.0,63.0
211699,2025-10-25 17:37:42,DHT11_02,22.0,64.0
211701,2025-10-25 17:37:46,DHT11_02,22.0,62.0
211703,2025-10-25 17:37:49,DHT11_02,22.0,62.0
211705,2025-10-25 17:37:53,DHT11_02,22.0,63.0
211707,2025-10-25 17:37:56,DHT11_02,22.0,63.0
211709,2025-10-25 17:38:00,DHT11_02,22.0,62.0
211711,2025-10-25 17:38:03,DHT11_02,22.0,63.0
211713,2025-10-25 17:38:07,DHT11_02,22.0,63.0
211715,2025-10-25 17:38:10,DHT11_02,22.0,63.0
211717,2025-10-25 17:38:14,DHT11_02,22.0,62.0
211719,2025-10-25 17:38:18,DHT11_02,22.0,62.0
